sentence_id,token_id,token,tag,,,,추가는 exp로 바꾸는게 좋을듯.
358,3249,있,O,,,,
358,4480,##었,O,,,,
358,4576,##습,O,,,,
358,6216,##니다,O,,,,
358,18,.,O,,,,
358,3,[SEP],O,,,,
359,2,[CLS],O,,,,
359,9070,점심,O,,,,
359,8297,메뉴,O,,,,
359,4737,##였,O,,,,
359,4031,##기,O,,,,
359,6234,때문,O,,,,
359,4073,##에,O,,,,
359,8297,메뉴,O,,,,
359,4034,##는,O,,,,
359,2677,모,O,,,,
359,4554,##츠,O,,,,
359,4065,##나,O,,,,
359,4295,##베,O,,,,
359,4172,##만,O,,,,
359,3249,있,O,,,,
359,4480,##었,O,,,,
359,4219,##고,O,,,,
359,27485,리필,O,,,,
359,4047,##과,O,,,,
359,7669,마무리,O,,,,
359,7747,요리,O,,,,
359,4110,##를,O,,,,
359,6565,추가,O,,,,
359,4519,##할,O,,,,
359,2967,수,O,,,,
359,3249,있,O,,,,
359,4034,##는,O,,,,
359,6712,시스템,O,,,,
359,4007,##이,O,,,,
359,4480,##었,O,,,,
359,4576,##습,O,,,,
359,6216,##니다,O,,,,
359,18,.,O,,,,
359,3,[SEP],O,,,,
360,2,[CLS],O,,,,
360,2677,모,O,,,,
360,4554,##츠,O,,,,
360,4065,##나,O,,,,
360,4295,##베,O,,,,
360,4034,##는,O,,,,
360,14823,된장,O,,,,
360,4047,##과,O,,,,
360,13515,간장,O,,,,
360,4292,##을,O,,,,
360,6634,선택,O,,,,
360,4519,##할,O,,,,
360,2967,수,O,,,,
360,3249,있,O,,,,
360,4480,##었,O,,,,
360,18781,##는데,O,,,,
360,7365,추천,O,,,,
360,4880,##된,O,,,,
360,14823,된장,O,,,,
360,10749,##으로,O,,,,
360,3771,했,O,,,,
360,4576,##습,O,,,,
360,6216,##니다,O,,,,
360,18,.,O,,,,
360,3,[SEP],O,,,,
361,2,[CLS],O,,,,
361,6701,기본,O,,,,
361,4199,##적,O,,,,
361,10749,##으로,O,,,,
361,2654,먹,O,,,,
361,4292,##을,O,,,,
361,2967,수,O,,,,
361,3249,있,O,,,,
361,4034,##는,O,,,,
361,6432,상태,O,,,,
361,4239,##로,O,,,,
361,15265,끓여,O,,,,
361,4189,##진,O,,,,
361,17860,냄비,O,,,,
361,4110,##를,O,,,,
361,12476,가져다,O,,,,
361,8112,주기,O,,,,
361,6234,때문,O,,,,
361,4073,##에,O,,,,
361,2803,불,O,,,,
361,8701,조절,O,,,,
361,2024,같,O,,,,
361,4112,##은,O,,,,
361,2048,것,O,,,,
361,4112,##은,O,,,,
361,7340,신경,O,,,,
361,3066,쓸,O,,,,
361,6289,필요,O,,,,
361,4070,##가,O,,,,
361,3123,없,O,,,,
361,4025,##어,O,,,,
361,4129,##서,O,,,,
361,2136,기,O,,,,
361,5768,##쁩,O,,,,
361,6216,##니다,O,,,,
361,18,.,O,,,,
361,3,[SEP],O,,,,
362,2,[CLS],O,,,,
362,2677,모,O,,,,
362,4554,##츠,O,,,,
362,4034,##는,O,,,,
362,13745,구워,O,,,,
362,2654,먹,O,,,,
362,4034,##는,O,,,,
362,2048,것,O,,,,
362,4086,##도,O,,,,
362,17860,냄비,O,,,,
362,4073,##에,O,,,,
362,2278,넣,O,,,,
362,4034,##는,O,,,,
362,2048,것,O,,,,
362,4086,##도,O,,,,
362,2803,불,O,,,,
362,8701,조절,O,,,,
362,4073,##에,O,,,,
362,6326,자신,O,,,,
362,4007,##이,O,,,,
362,3123,없,O,,,,
362,4025,##어,O,,,,
362,4129,##서,O,,,,
362,6926,스스로,O,,,,
362,3755,하,O,,,,
362,4034,##는,O,,,,
362,2048,것,O,,,,
362,4275,##보,O,,,,
362,4176,##다,O,,,,
362,7342,훨씬,O,,,,
362,7461,맛있,O,,,,
362,4576,##습,O,,,,
362,6216,##니다,O,,,,
362,18,.,O,,,,
362,3,[SEP],O,,,,
363,2,[CLS],O,,,,
363,7259,느끼,O,,,,
363,4418,##함,O,,,,
363,17482,##이나,O,,,,
363,2087,과,O,,,,
363,4418,##함,O,,,,
363,2024,같,O,,,,
363,4112,##은,O,,,,
363,2048,것,O,,,,
363,4112,##은,O,,,,
363,7023,전혀,O,,,,
363,3123,없,O,,,,
363,4219,##고,O,,,,
363,7461,맛있,O,,,,
363,4025,##어,O,,,,
363,4129,##서,O,,,,
363,2194,꽤,O,,,,
363,6341,많이,O,,,,
363,2654,먹,O,,,,
363,4292,##을,O,,,,
363,2967,수,O,,,,
363,3249,있,O,,,,
363,4480,##었,O,,,,
363,4576,##습,O,,,,
363,6216,##니다,O,,,,
363,18,.,O,,,,
363,3,[SEP],O,,,,
364,2,[CLS],O,,,,
364,7669,마무리,O,,,,
364,4034,##는,O,,,,
364,26177,규슈,O,,,,
364,4542,##답,O,,,,
364,4325,##게,O,,,,
364,3441,챤,O,,,,
364,4248,##폰,O,,,,
364,10749,##으로,O,,,,
364,3771,했,O,,,,
364,4576,##습,O,,,,
364,6216,##니다,O,,,,
364,18,.,O,,,,
364,3,[SEP],O,,,,
365,2,[CLS],O,,,,
365,6594,이것,O,,,,
365,4086,##도,O,,,,
365,6701,기본,O,,,,
365,4199,##적,O,,,,
365,10749,##으로,O,,,,
365,2654,먹,O,,,,
365,4031,##기,O,,,,
365,4172,##만,O,,,,
365,3755,하,O,,,,
365,4181,##면,O,,,,
365,2411,되,O,,,,
365,4034,##는,O,,,,
365,6432,상태,O,,,,
365,4239,##로,O,,,,
365,12476,가져다,O,,,,
365,3323,주,O,,,,
365,4480,##었,O,,,,
365,4576,##습,O,,,,
365,6216,##니다,O,,,,
365,18,.,O,,,,
365,3,[SEP],O,,,,
366,2,[CLS],O,,,,
366,3441,챤,O,,,,
366,4248,##폰,O,,,,
366,4112,##은,O,,,,
366,2194,꽤,O,,,,
366,12167,양이,O,,,,
366,2631,많,O,,,,
366,4494,##았,O,,,,
366,4576,##습,O,,,,
366,6216,##니다,O,,,,
366,18,.,O,,,,
366,3,[SEP],O,,,,
367,2,[CLS],O,,,,
367,2677,모,O,,,,
367,4554,##츠,O,,,,
367,4110,##를,O,,,,
367,3757,한,O,,,,
367,2755,번,O,,,,
367,27485,리필,O,,,,
367,4283,##한,O,,,,
367,3826,후,O,,,,
367,4073,##에,O,,,,
367,2419,두,O,,,,
367,17580,인분,O,,,,
367,4234,##의,O,,,,
367,3441,챤,O,,,,
367,4248,##폰,O,,,,
367,4292,##을,O,,,,
367,7443,주문,O,,,,
367,4398,##했,O,,,,
367,17164,##지만,O,,,,
367,2194,꽤,O,,,,
367,2743,배,O,,,,
367,4070,##가,O,,,,
367,22862,부릅,O,,,,
367,6216,##니다,O,,,,
367,18,.,O,,,,
367,3,[SEP],O,,,,
368,2,[CLS],O,,,,
368,2677,모,O,,,,
368,4554,##츠,O,,,,
368,4110,##를,O,,,,
368,7748,충분히,O,,,,
368,2654,먹,O,,,,
368,4480,##었,O,,,,
368,7599,##다면,O,,,,
368,3757,한,O,,,,
368,17580,인분,O,,,,
368,10749,##으로,O,,,,
368,4086,##도,O,,,,
368,6958,충분,O,,,,
368,4398,##했,O,,,,
368,4292,##을,O,,,,
368,2048,것,O,,,,
368,2024,같,O,,,,
368,4576,##습,O,,,,
368,6216,##니다,O,,,,
368,18,.,O,,,,
368,3,[SEP],O,,,,
369,2,[CLS],O,,,,
369,11893,레스토랑,O,,,,
369,10749,##으로,O,,,,
369,6947,선정,O,,,,
369,4880,##된,O,,,,
369,8280,가게,O,,,,
369,10561,##입니다,O,,,,
369,18,.,O,,,,
369,3,[SEP],O,,,,
370,2,[CLS],O,,,,
370,6811,인터넷,O,,,,
370,8866,예약,O,,,,
370,4292,##을,O,,,,
370,6260,통해,O,,,,
370,3240,이,O,,,,
370,8280,가게,O,,,,
370,4110,##를,O,,,,
370,6361,이용,O,,,,
370,4398,##했,O,,,,
370,4576,##습,O,,,,
370,6216,##니다,O,,,,
370,18,.,O,,,,
370,3,[SEP],O,,,,
371,2,[CLS],O,,,,
371,6766,이전,O,,,,
371,4073,##에,O,,,,
371,15724,본점,O,,,,
371,4047,##과,O,,,,
371,9912,아카,O,,,,
371,4067,##사,O,,,,
371,4365,##카,O,,,,
371,4469,##점,O,,,,
371,4292,##을,O,,,,
371,9324,이용한,O,,,,
371,3279,적,O,,,,
371,4007,##이,O,,,,
371,3249,있,O,,,,
371,6460,##으며,O,,,,
371,8832,미소,O,,,,
371,22358,맛의,O,,,,
371,2677,모,O,,,,
371,4554,##츠,O,,,,
371,4065,##나,O,,,,
371,4295,##베,O,,,,
371,4070,##가,O,,,,
371,6886,인기,O,,,,
371,10561,##입니다,O,,,,
371,18,.,O,,,,
371,3,[SEP],O,,,,
372,2,[CLS],O,,,,
372,14984,하지,O,,,,
372,4172,##만,O,,,,
372,7409,항상,O,,,,
372,13515,간장,O,,,,
372,22358,맛의,O,,,,
372,2677,모,O,,,,
372,4554,##츠,O,,,,
372,4065,##나,O,,,,
372,4295,##베,O,,,,
372,4110,##를,O,,,,
372,2654,먹,O,,,,
372,4480,##었,O,,,,
372,4576,##습,O,,,,
372,6216,##니다,O,,,,
372,18,.,O,,,,
372,3,[SEP],O,,,,
373,2,[CLS],O,,,,
373,6294,이번,O,,,,
373,4073,##에,O,,,,
373,4034,##는,O,,,,
373,8832,미소,O,,,,
373,22358,맛의,O,,,,
373,2677,모,O,,,,
373,4554,##츠,O,,,,
373,4065,##나,O,,,,
373,4295,##베,O,,,,
373,4073,##에,O,,,,
373,7490,도전,O,,,,
373,4151,##해,O,,,,
373,2780,보,O,,,,
373,4494,##았,O,,,,
373,4576,##습,O,,,,
373,6216,##니다,O,,,,
373,18,.,O,,,,
373,3,[SEP],O,,,,
374,2,[CLS],O,,,,
374,8280,가게,O,,,,
374,7150,내부,O,,,,
374,4034,##는,O,,,,
374,23708,오리엔,O,,,,
374,4478,##탈,O,,,,
374,4283,##한,O,,,,
374,6953,분위기,O,,,,
374,4070,##가,O,,,,
374,23097,펼쳐져,O,,,,
374,3249,있,O,,,,
374,4025,##어,O,,,,
374,7105,전통,O,,,,
374,4199,##적,O,,,,
374,4139,##인,O,,,,
374,2677,모,O,,,,
374,4554,##츠,O,,,,
374,4065,##나,O,,,,
374,4295,##베,O,,,,
374,3354,집,O,,,,
374,4047,##과,O,,,,
374,4034,##는,O,,,,
374,7023,전혀,O,,,,
374,12591,달랐,O,,,,
374,4576,##습,O,,,,
374,6216,##니다,O,,,,
374,18,.,O,,,,
374,3,[SEP],O,,,,
375,2,[CLS],O,,,,
375,15731,접대,O,,,,
375,4297,##용,O,,,,
375,10749,##으로,O,,,,
375,6267,사용,O,,,,
375,4279,##하,O,,,,
375,12633,##기에,O,,,,
375,12433,기뻐,O,,,,
375,4519,##할,O,,,,
375,7880,만한,O,,,,
375,8280,가게,O,,,,
375,9809,##라고,O,,,,
375,6243,생각,O,,,,
375,17788,##합니다,O,,,,
375,18,.,O,,,,
375,3,[SEP],O,,,,
376,2,[CLS],O,,,,
376,2677,모,O,,,,
376,4554,##츠,O,,,,
376,4034,##는,O,,,,
376,19561,쫄깃,O,,,,
376,5236,##쫄,O,,,,
376,4578,##깃,O,,,,
376,4279,##하,O,,,,
376,4219,##고,O,,,,
376,8943,도쿄,O,,,,
376,4073,##에,O,,,,
376,28893,##서는,O,,,,
376,17827,맛볼,O,,,,
376,2967,수,O,,,,
376,3123,없,O,,,,
376,4034,##는,O,,,,
376,2677,모,O,,,,
376,4554,##츠,O,,,,
376,4737,##였,O,,,,
376,4576,##습,O,,,,
376,6216,##니다,O,,,,
376,18,.,O,,,,
376,3,[SEP],O,,,,
377,2,[CLS],O,,,,
377,12197,부추,O,,,,
377,14753,두부,O,,,,
377,3191,우,O,,,,
377,5043,##엉,O,,,,
377,8492,등과,O,,,,
377,8832,미소,O,,,,
377,2637,맛,O,,,,
377,4007,##이,O,,,,
377,6595,정말,O,,,,
377,3258,잘,O,,,,
377,18037,어울려,O,,,,
377,4129,##서,O,,,,
377,14240,정답,O,,,,
377,4007,##이,O,,,,
377,4480,##었,O,,,,
377,4576,##습,O,,,,
377,6216,##니다,O,,,,
377,18,.,O,,,,
377,3,[SEP],O,,,,
378,2,[CLS],O,,,,
378,11503,부드러운,O,,,,
378,8832,미소,O,,,,
378,2637,맛,O,,,,
378,10749,##으로,O,,,,
378,15375,진한,O,,,,
378,2637,맛,O,,,,
378,4007,##이,O,,,,
378,6231,아니,O,,,,
378,4025,##어,O,,,,
378,4129,##서,O,,,,
378,6340,다음,O,,,,
378,6406,##부터,O,,,,
378,4086,##도,O,,,,
378,8832,미소,O,,,,
378,2637,맛,O,,,,
378,10749,##으로,O,,,,
378,7443,주문,O,,,,
378,4519,##할,O,,,,
378,2048,것,O,,,,
378,10561,##입니다,O,,,,
378,18,.,O,,,,
378,3,[SEP],O,,,,
379,2,[CLS],O,,,,
379,6721,마지막,O,,,,
379,4073,##에,O,,,,
379,4034,##는,O,,,,
379,3441,챤,O,,,,
379,4248,##폰,O,,,,
379,4181,##면,O,,,,
379,10749,##으로,O,,,,
379,7669,마무리,O,,,,
379,4398,##했,O,,,,
379,4576,##습,O,,,,
379,6216,##니다,O,,,,
379,18,.,O,,,,
379,3,[SEP],O,,,,
380,2,[CLS],O,,,,
380,6595,정말,O,,,,
380,7461,맛있,O,,,,
380,4480,##었,O,,,,
380,4576,##습,O,,,,
380,6216,##니다,O,,,,
380,18,.,O,,,,
380,3,[SEP],O,,,,
381,2,[CLS],O,,,,
381,2489,또,O,,,,
381,6673,방문,O,,,,
381,4279,##하,O,,,,
381,4219,##고,O,,,,
381,3018,싶,O,,,,
381,4576,##습,O,,,,
381,6216,##니다,O,,,,
381,18,.,O,,,,
381,3,[SEP],O,,,,
382,2,[CLS],O,,,,
382,6677,여행,O,,,,
382,23,3,O,,,,
382,4366,##일,O,,,,
382,4482,##차,O,,,,
382,3,[SEP],O,,,,
383,2,[CLS],O,,,,
383,3579,큐,O,,,,
383,4443,##슈,O,,,,
383,4073,##에,O,,,,
383,2884,사,O,,,,
383,4034,##는,O,,,,
383,8266,동생,O,,,,
383,4234,##의,O,,,,
383,7365,추천,O,,,,
383,10749,##으로,O,,,,
383,28605,가보,O,,,,
383,4325,##게,O,,,,
383,2411,되,O,,,,
383,4480,##었,O,,,,
383,4576,##습,O,,,,
383,6216,##니다,O,,,,
383,10649,기적,O,,,,
383,4199,##적,O,,,,
383,10749,##으로,O,,,,
383,6423,자리,O,,,,
383,4070,##가,O,,,,
383,7974,나서,O,,,,
383,8866,예약,O,,,,
383,4519,##할,O,,,,
383,2967,수,O,,,,
383,3249,있,O,,,,
383,4480,##었,O,,,,
383,7933,##어요,O,,,,
383,3,[SEP],O,,,,
384,2,[CLS],O,,,,
384,8280,가게,O,,,,
384,7150,내부,O,,,,
384,4034,##는,O,,,,
384,11871,아시안,O,,,,
384,7000,느낌,O,,,,
384,4007,##이,O,,,,
384,2236,나,O,,,,
384,4181,##면,O,,,,
384,4129,##서,O,,,,
384,8084,고급,O,,,,
384,26284,##스러운,O,,,,
384,6953,분위기,O,,,,
384,4737,##였,O,,,,
384,7933,##어요,O,,,,
384,3,[SEP],O,,,,
385,2,[CLS],O,,,,
385,6382,이날,O,,,,
385,4086,##도,O,,,,
385,6407,여러,O,,,,
385,2084,곳,O,,,,
385,4292,##을,O,,,,
385,23734,돌아다,O,,,,
385,4148,##닐,O,,,,
385,6446,예정,O,,,,
385,4007,##이,O,,,,
385,4118,##라,O,,,,
385,6341,많이,O,,,,
385,2654,먹,O,,,,
385,4292,##을,O,,,,
385,2967,수,O,,,,
385,4034,##는,O,,,,
385,3123,없,O,,,,
385,4025,##어,O,,,,
385,4129,##서,O,,,,
385,21,1,O,,,,
385,4139,##인,O,,,,
385,7359,코스,O,,,,
385,4110,##를,O,,,,
385,7443,주문,O,,,,
385,4279,##하,O,,,,
385,4219,##고,O,,,,
385,22,2,O,,,,
385,4282,##명,O,,,,
385,4007,##이,O,,,,
385,4129,##서,O,,,,
385,8536,나눠,O,,,,
385,2654,먹,O,,,,
385,4031,##기,O,,,,
385,4239,##로,O,,,,
385,3771,했,O,,,,
385,4576,##습,O,,,,
385,6216,##니다,O,,,,
385,3,[SEP],O,,,,
386,2,[CLS],O,,,,
386,3282,젊,O,,,,
386,4112,##은,O,,,,
386,6675,직원,O,,,,
386,4473,##분,O,,,,
386,4007,##이,O,,,,
386,11029,친절,O,,,,
386,4279,##하,O,,,,
386,4325,##게,O,,,,
386,7200,제안,O,,,,
386,4151,##해,O,,,,
386,3323,주,O,,,,
386,5240,##셨,O,,,,
386,4576,##습,O,,,,
386,6216,##니다,O,,,,
386,6233,우리,O,,,,
386,4192,##와,O,,,,
386,2024,같,O,,,,
386,4112,##은,O,,,,
386,28822,삿포로,O,,,,
386,4073,##에,O,,,,
386,2884,사,O,,,,
386,4034,##는,O,,,,
386,8104,할머니,O,,,,
386,4070,##가,O,,,,
386,12154,계신,O,,,,
386,7218,##다고,O,,,,
386,3755,하,O,,,,
386,4547,##셔,O,,,,
386,4129,##서,O,,,,
386,6595,정말,O,,,,
386,3258,잘,O,,,,
386,6248,대해,O,,,,
386,3323,주,O,,,,
386,5240,##셨,O,,,,
386,7933,##어요,O,,,,
386,3,[SEP],O,,,,
387,2,[CLS],O,,,,
387,7359,코스,O,,,,
387,4034,##는,O,,,,
387,21,1,O,,,,
387,4139,##인,O,,,,
387,4473,##분,O,,,,
387,4007,##이,O,,,,
387,12167,양이,O,,,,
387,6681,조금,O,,,,
387,2631,많,O,,,,
387,4153,##아,O,,,,
387,4129,##서,O,,,,
387,22,2,O,,,,
387,4282,##명,O,,,,
387,4007,##이,O,,,,
387,4129,##서,O,,,,
387,2460,딱,O,,,,
387,3311,좋,O,,,,
387,4494,##았,O,,,,
387,7933,##어요,O,,,,
387,3,[SEP],O,,,,
388,2,[CLS],O,,,,
388,14823,된장,O,,,,
388,2677,모,O,,,,
388,4554,##츠,O,,,,
388,4065,##나,O,,,,
388,4295,##베,O,,,,
388,4234,##의,O,,,,
388,2637,맛,O,,,,
388,4007,##이,O,,,,
388,6595,정말,O,,,,
388,6365,마음,O,,,,
388,4073,##에,O,,,,
388,2441,들,O,,,,
388,4480,##었,O,,,,
388,7933,##어요,O,,,,
388,12333,국물,O,,,,
388,4112,##은,O,,,,
388,2348,다,O,,,,
388,7698,마시,O,,,,
388,4181,##면,O,,,,
388,3081,안,O,,,,
388,2413,될,O,,,,
388,2048,것,O,,,,
388,2024,같,O,,,,
388,4494,##았,O,,,,
388,17164,##지만,O,,,,
388,9210,자꾸,O,,,,
388,7698,마시,O,,,,
388,4325,##게,O,,,,
388,2411,되,O,,,,
388,26093,##더라,O,,,,
388,4219,##고,O,,,,
388,4150,##요,O,,,,
388,8249,웃음,O,,,,
388,6395,너무,O,,,,
388,7461,맛있,O,,,,
388,4480,##었,O,,,,
388,7933,##어요,O,,,,
388,18,.,O,,,,
388,3,[SEP],O,,,,
389,2,[CLS],O,,,,
389,2675,명,O,,,,
389,4271,##란,O,,,,
389,5018,##젓,O,,,,
389,4112,##은,O,,,,
389,7800,평소,O,,,,
389,4073,##에,O,,,,
389,20702,그렇게,O,,,,
389,6341,많이,O,,,,
389,2654,먹,O,,,,
389,4200,##지,O,,,,
389,3083,않,O,,,,
389,18781,##는데,O,,,,
389,11464,대박,O,,,,
389,18,.,O,,,,
389,3,[SEP],O,,,,
390,2,[CLS],O,,,,
390,15286,이렇게,O,,,,
390,7461,맛있,O,,,,
390,4292,##을,O,,,,
390,3326,줄,O,,,,
390,4112,##은,O,,,,
390,8927,몰랐,O,,,,
390,7933,##어요,O,,,,
390,18,.,O,,,,
390,3,[SEP],O,,,,
391,2,[CLS],O,,,,
391,2675,명,O,,,,
391,4271,##란,O,,,,
391,5018,##젓,O,,,,
391,4007,##이,O,,,,
391,3311,좋,O,,,,
391,8465,##아지,O,,,,
391,4325,##게,O,,,,
391,2411,되,O,,,,
391,4480,##었,O,,,,
391,7933,##어요,O,,,,
391,3,[SEP],O,,,,
392,2,[CLS],O,,,,
392,3280,전,O,,,,
392,4350,##채,O,,,,
392,4086,##도,O,,,,
392,23,3,O,,,,
392,4317,##종,O,,,,
392,4488,##류,O,,,,
392,4070,##가,O,,,,
392,11389,나와서,O,,,,
392,7800,평소,O,,,,
392,4073,##에,O,,,,
392,3258,잘,O,,,,
392,2654,먹,O,,,,
392,4200,##지,O,,,,
392,3083,않,O,,,,
392,4034,##는,O,,,,
392,2637,맛,O,,,,
392,4292,##을,O,,,,
392,9019,즐길,O,,,,
392,2967,수,O,,,,
392,3249,있,O,,,,
392,4480,##었,O,,,,
392,4576,##습,O,,,,
392,6216,##니다,O,,,,
392,3,[SEP],O,,,,
393,2,[CLS],O,,,,
393,25249,아몬드,O,,,,
393,14753,두부,O,,,,
393,4086,##도,O,,,,
393,6395,너무,O,,,,
393,2353,달,O,,,,
393,4200,##지,O,,,,
393,3083,않,O,,,,
393,4153,##아,O,,,,
393,4129,##서,O,,,,
393,2654,먹,O,,,,
393,4031,##기,O,,,,
393,3715,편,O,,,,
393,4398,##했,O,,,,
393,7933,##어요,O,,,,
393,6595,정말,O,,,,
393,7538,만족,O,,,,
393,4063,##스,O,,,,
393,4498,##러,O,,,,
393,5133,##웠,O,,,,
393,4576,##습,O,,,,
393,6216,##니다,O,,,,
393,3,[SEP],O,,,,
394,2,[CLS],O,,,,
394,9070,점심,O,,,,
394,4073,##에,O,,,,
394,6361,이용,O,,,,
394,4398,##했,O,,,,
394,4576,##습,O,,,,
394,6216,##니다,O,,,,
394,18,.,O,,,,
394,3,[SEP],O,,,,
395,2,[CLS],O,,,,
395,8280,가게,O,,,,
395,4034,##는,O,,,,
395,21192,청결,O,,,,
395,4032,##감,O,,,,
395,4007,##이,O,,,,
395,3249,있,O,,,,
395,4025,##어,O,,,,
395,9098,편안,O,,,,
395,4279,##하,O,,,,
395,4325,##게,O,,,,
395,11844,보낼,O,,,,
395,2967,수,O,,,,
395,3249,있,O,,,,
395,4480,##었,O,,,,
395,4576,##습,O,,,,
395,6216,##니다,O,,,,
395,18,.,O,,,,
395,3,[SEP],O,,,,
396,2,[CLS],O,,,,
396,6675,직원,O,,,,
396,4473,##분,O,,,,
396,4006,##들,O,,,,
396,4086,##도,O,,,,
396,11029,친절,O,,,,
396,4279,##하,O,,,,
396,5240,##셨,O,,,,
396,4576,##습,O,,,,
396,6216,##니다,O,,,,
396,18,.,O,,,,
396,3,[SEP],O,,,,
397,2,[CLS],O,,,,
397,7461,맛있,O,,,,
397,4025,##어,O,,,,
397,4129,##서,O,,,,
397,6565,추가,O,,,,
397,4239,##로,O,,,,
397,2373,더,O,,,,
397,2654,먹,O,,,,
397,4219,##고,O,,,,
397,3018,싶,O,,,,
397,4480,##었,O,,,,
397,17164,##지만,O,,,,
397,6565,추가,O,,,,
397,12861,야채,O,,,,
397,4192,##와,O,,,,
397,2677,모,O,,,,
397,4554,##츠,O,,,,
397,4070,##가,O,,,,
397,6887,각각,O,,,,
397,24568,2200,O,,,,
397,4005,##원,O,,,,
397,4007,##이,O,,,,
397,4025,##어,O,,,,
397,4129,##서,O,,,,
397,13594,지갑,O,,,,
397,4047,##과,O,,,,
397,7864,상담,O,,,,
397,4279,##하,O,,,,
397,4815,##며,O,,,,
397,3425,참,O,,,,
397,4494,##았,O,,,,
397,4576,##습,O,,,,
397,6216,##니다,O,,,,
397,3,[SEP],O,,,,
398,2,[CLS],O,,,,
398,14478,디저트,O,,,,
398,4086,##도,O,,,,
398,6417,다양,O,,,,
398,9295,##하면,O,,,,
398,2373,더,O,,,,
398,9646,즐거,O,,,,
398,4582,##울,O,,,,
398,2048,것,O,,,,
398,2024,같,O,,,,
398,7218,##다고,O,,,,
398,6243,생각,O,,,,
398,4398,##했,O,,,,
398,4576,##습,O,,,,
398,6216,##니다,O,,,,
398,18,.,O,,,,
398,3,[SEP],O,,,,
399,2,[CLS],O,,,,
399,2677,모,O,,,,
399,4554,##츠,O,,,,
399,4065,##나,O,,,,
399,4295,##베,O,,,,
399,3354,집,O,,,,
399,4007,##이,O,,,,
399,9809,##라고,O,,,,
399,4034,##는,O,,,,
399,6243,생각,O,,,,
399,4519,##할,O,,,,
399,2967,수,O,,,,
399,3123,없,O,,,,
399,4034,##는,O,,,,
399,6800,공간,O,,,,
399,4073,##에,O,,,,
399,4129,##서,O,,,,
399,2654,먹,O,,,,
399,4034,##는,O,,,,
399,8832,미소,O,,,,
399,2677,모,O,,,,
399,4554,##츠,O,,,,
399,4065,##나,O,,,,
399,4295,##베,O,,,,
399,3,[SEP],O,,,,
400,2,[CLS],O,,,,
400,20313,후쿠오카,O,,,,
400,4234,##의,O,,,,
400,6554,친구,O,,,,
400,4073,##에,O,,,,
400,4325,##게,O,,,,
400,7365,추천,O,,,,
400,4736,##받,O,,,,
400,4112,##은,O,,,,
400,3240,이,O,,,,
400,8280,가게,O,,,,
400,18,.,O,,,,
400,3,[SEP],O,,,,
401,2,[CLS],O,,,,
401,8832,미소,O,,,,
401,2677,모,O,,,,
401,4554,##츠,O,,,,
401,4065,##나,O,,,,
401,4295,##베,O,,,,
401,4234,##의,O,,,,
401,14593,발상,O,,,,
401,4200,##지,O,,,,
401,9809,##라고,O,,,,
401,6319,합니다,O,,,,
401,18,.,O,,,,
401,3,[SEP],O,,,,
402,2,[CLS],O,,,,
402,9070,점심,O,,,,
402,4112,##은,O,,,,
402,2677,모,O,,,,
402,4554,##츠,O,,,,
402,4065,##나,O,,,,
402,4295,##베,O,,,,
402,4192,##와,O,,,,
402,2739,밥,O,,,,
402,7669,마무리,O,,,,
402,2672,면,O,,,,
402,10749,##으로,O,,,,
402,6854,아주,O,,,,
402,8091,간단,O,,,,
402,4283,##한,O,,,,
402,8297,메뉴,O,,,,
402,10561,##입니다,O,,,,
402,18,.,O,,,,
402,3,[SEP],O,,,,
403,2,[CLS],O,,,,
403,6294,이번,O,,,,
403,4073,##에,O,,,,
403,4034,##는,O,,,,
403,8832,미소,O,,,,
403,2677,모,O,,,,
403,4554,##츠,O,,,,
403,4065,##나,O,,,,
403,4295,##베,O,,,,
403,4192,##와,O,,,,
403,9582,음료,O,,,,
403,4110,##를,O,,,,
403,7443,주문,O,,,,
403,4398,##했,O,,,,
403,4576,##습,O,,,,
403,6216,##니다,O,,,,
403,18,.,O,,,,
403,3,[SEP],O,,,,
404,2,[CLS],O,,,,
404,2248,낮,O,,,,
404,6406,##부터,O,,,,
404,7698,마시,O,,,,
404,4034,##는,O,,,,
404,9145,맥주,O,,,,
404,4034,##는,O,,,,
404,6557,최고,O,,,,
404,10561,##입니다,O,,,,
404,3,[SEP],O,,,,
405,2,[CLS],O,,,,
405,8832,미소,O,,,,
405,2677,모,O,,,,
405,4554,##츠,O,,,,
405,4065,##나,O,,,,
405,4295,##베,O,,,,
405,3,[SEP],O,,,,
406,2,[CLS],O,,,,
406,3449,첫,O,,,,
406,3247,입,O,,,,
406,4234,##의,O,,,,
406,2637,맛,O,,,,
406,4007,##이,O,,,,
406,6595,정말,O,,,,
406,8430,대단,O,,,,
406,4151,##해,O,,,,
406,4150,##요,O,,,,
406,18,.,O,,,,
406,3,[SEP],O,,,,
407,2,[CLS],O,,,,
407,12196,강렬,O,,,,
407,4279,##하,O,,,,
407,4325,##게,O,,,,
407,7461,맛있,O,,,,
407,6913,##다는,O,,,,
407,7000,느낌,O,,,,
407,10561,##입니다,O,,,,
407,18,.,O,,,,
407,3,[SEP],O,,,,
408,2,[CLS],O,,,,
408,23069,양배추,O,,,,
408,4234,##의,O,,,,
408,31246,부드러움,O,,,,
408,4047,##과,O,,,,
408,27674,아삭,O,,,,
408,4153,##아,O,,,,
408,5132,##삭,O,,,,
408,4283,##한,O,,,,
408,12197,부추,O,,,,
